ID,Block,Population,Tree,Acorn,Coastal_NonCoastal,Region,Distance_from_LS_in_Km,Distance_from_LS_in_mi,Latitude,Longitude,Acorn_Weight,Rooted__Yes_No_,Germited,Julian_Date_Germition,Log_Julian_Date_Germition_,X06_17_19_Height,Early_Growth_rate,X08_19_19_Height,Late_Growth_rate,Height_Growth_Rate,X06_24_19_Diameter,Early_Diameter_rate,Late_diameter_rate,Diameter_Growth_Rate,X06_17_19_Leaves,X06_24_19_Leaves,weight_g,leaf_area_cm2,SLA_cm2_g_,Log_SLA_cm2_g,Survived_Season__1_YES_,Mean_Annual_Temp,Isothermality,Temperature_Seasolity,Max_Temperature_of_Warmest_Month,Min__Temperature_of_Coldest_Month,Annual_Precipitation,Precipitation_of_Wettest_Month,Precipitation_of_Driest_Month,Precipitation_Seasolity__Coefficient_of_Variation_,Precipitation_of_Warmest_Quarter,Precipitation_of_Coldest_Quarter,Hardiness_Zone
83,1,SC,8,2,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,6.9264,1,1,147,4.990432587,12.9,2.6,26.6,1.985714286,1.672727273,3.01,0.1475,0.046,0.095454545,7,7,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
84,1,SC,3,8,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.252,0,1,137,4.919980926,12.8,2.35,26,1.771428571,1.363636364,2.54,0.2025,0.082,0.161818182,5,5,0.1526,33.89,222.0838794,5.403055146,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
85,1,SC,11,2,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.1407,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
86,1,SC,9,30,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.0821,0,1,143,4.96284463,13.5,2,13.7,0.028571429,0.054545455,2.92,0.125,0,0.070909091,8,8,0.1067,25.61,240.0187441,5.480717021,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
87,1,TG,14,4,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.1468,1,1,143,4.96284463,10.8,0.925,21.2,0.357142857,1.009090909,3.52,0.22,0,0.071818182,6,11,0.2183,44.31,202.9775538,5.313095401,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
88,1,BS,2,2,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,5.9141,0,1,143,4.96284463,9.7,1.375,10.1,0.071428571,0.063636364,2.79,0.1725,-0.094,0.019090909,4,4,0.1377,27.91,202.6870007,5.311662921,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
89,1,BS,9,11,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,6.3022,1,1,143,4.96284463,14.1,2.025,29.2,2.114285714,1.345454545,3.24,0.1725,0.014,0.101818182,5,5,0.2887,60.76,210.4606858,5.34929887,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
90,1,TG,5,18,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,8.6127,1,0,,,,,,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
91,1,TG,11,23,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8337,1,1,147,4.990432587,10.3,2.075,12,0.242857143,0.581818182,2.01,0.0975,0.034,0.080909091,5,5,0.0888,25.5,287.1621622,5.660047081,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
92,1,FF,1,17,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.7261,0,1,147,4.990432587,15.3,3.475,30,2.1,1.845454545,3.13,0.24,-0.056,0.096363636,4,4,0.2119,45.19,213.2609722,5.362516637,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
93,1,GL,11,11,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.6925,0,0,,,,,,,,,,,,,,,,,,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
94,1,FF,9,3,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,5.2627,0,1,149,5.003946306,11.6,,11.8,0,0.472727273,2.48,0.1325,0.04,0.101818182,5,5,0.157,28.44,181.1464968,5.199306079,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
95,1,GL,3,8,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.0522,0,1,151,5.017279837,14.2,,17,,1.090909091,2.11,0.09,0.028,0.076363636,4,4,0.2175,45.64,209.8390805,5.346340953,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
96,1,NJ,2,1,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,3.6314,0,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
97,1,SC,9,10,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.6367,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
98,1,NJ,7,33,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.925,1,1,147,4.990432587,10.9,2.1,22.5,3.042857143,1.345454545,3.3,0.3675,-0.058,0.137272727,7,7,0.2273,51.61,227.0567532,5.4252,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
99,1,TG,8,10,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,7.1749,1,1,149,5.003946306,11.7,2.6,5.5,-0.9,-0.1,2.8,0.2325,0.074,0.130909091,6,6,0.1942,48.41,249.2790937,5.518573127,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
100,1,SC,10,26,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.9488,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
101,1,NJ,2,5,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,3.6059,0,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
102,1,NJ,3,10,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,2.1163,0,1,157,5.056245805,10.4,,10.7,0,,1.71,,0,,6,6,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
103,1,TG,12,1,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.0567,1,1,147,4.990432587,11.3,2.175,12,0.1,0.154545455,1.77,-0.0725,0.062,0.134545455,5,5,0.2059,44.36,215.4443905,5.372702827,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
104,1,SC,10,10,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,4.5723,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
105,1,TG,2,25,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.035,1,1,149,5.003946306,11,1,19.7,0,0.863636364,2.82,0.225,-0.012,0.122727273,4,9,0.2607,56.95,218.450326,5.386558648,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
106,1,GL,10,11,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.6415,0,1,190,5.247024072,,,4.4,,,,,-0.058,,,,0.0299,12.58,420.735786,6.04200505,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
107,1,FF,11,7,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,2.9474,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
108,1,TG,5,34,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.605,1,1,147,4.990432587,10.7,2,15.8,0.714285714,0.6,2.15,0.1,0,0.104545455,6,6,0.087,19,218.3908046,5.386286139,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
109,1,NJ,7,37,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,4.4737,1,1,149,5.003946306,13.4,2.925,23.6,1.4,1.454545455,2.3,0.13,-0.034,0.087272727,6,6,0.1076,32.15,298.7918216,5.699747082,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
110,1,TG,1,25,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.8055,1,1,143,4.96284463,11.7,0.725,23.2,0.042857143,1.163636364,2.93,0.2175,0,0.119090909,5,11,0.1983,45,226.9288956,5.424636733,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
111,1,TG,11,3,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.4082,1,1,143,4.96284463,14.9,2.125,14.5,,0.009090909,3.53,0.27,-0.004,0.130909091,5,5,0.3817,70.91,185.7741682,5.224531787,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
112,1,TG,13,9,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.1586,1,1,139,4.934473933,12.2,1.675,20.8,0.314285714,0.809090909,2.76,0.2175,0.032,0.160909091,5,9,0.1924,42.61,221.4656965,5.400267708,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
113,1,TG,7,28,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.2922,1,1,136,4.912654886,10.5,1.25,22.7,0.485714286,1.509090909,2.94,0.26,0.044,0.148181818,5,9,0.1164,28.39,243.9003436,5.496759714,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
114,1,TG,15,16,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,7.5211,1,1,147,4.990432587,11,1.575,17.8,0.857142857,0.718181818,3.17,0.2475,0.056,0.09,4,4,0.1241,28.42,229.0088638,5.433760709,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
115,1,MS,7,5,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,5.4317,0,1,155,5.043425117,13.4,,23.1,1.342857143,1.872727273,2.43,0.1,0.116,0.136363636,5,5,0.1078,26.53,246.1038961,5.505753789,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
116,1,TG,7,24,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.8973,1,1,138,4.927253685,7.7,0.675,10.7,0.371428571,0.272727273,2.88,0.175,0.036,0.089090909,6,6,0.175,44.71,255.4857143,5.543166495,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
117,1,SC,2,15,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.8612,0,1,155,5.043425117,11.2,,11.6,0.057142857,0.890909091,1.99,0.1425,0,0.056363636,5,6,0.1501,34.89,232.4450366,5.448653796,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
118,1,TG,4,37,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.3295,1,1,143,4.96284463,11.9,0.925,24.4,0.328571429,1.218181818,3.2,0.2725,0.11,0.130909091,7,13,0.3076,71.02,230.8842653,5.441916569,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
119,1,TG,4,25,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.2167,1,1,162,5.087596335,5.8,,7,0.085714286,,1.9,,0,,5,5,0.0952,28.15,295.6932773,5.689322692,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
120,1,TG,3,2,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.1516,1,1,143,4.96284463,10,1.825,10.1,,0.081818182,2.44,0.0875,0,0.055454545,6,6,0.1338,26.1,195.0672646,5.273344446,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
121,1,NJ,7,21,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,2.9322,1,0,,,,,,,,,,,,,,,,,,0,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
122,1,GL,11,15,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,3.8461,0,1,164,5.099866428,1.6,,8.5,0.042857143,,1.24,,0.018,,,6,0.0565,18.02,318.9380531,5.764996893,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
123,1,TG,12,13,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.3126,1,1,149,5.003946306,13.1,2.9,13.8,0.057142857,0.363636364,2.51,0.125,0.124,0.113636364,5,5,0.1532,31.94,208.4856397,5.339870164,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
124,1,NJ,7,9,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,5.0261,1,1,149,5.003946306,13.5,2.575,24.1,1.4,1.154545455,2.32,0.1275,0.026,0.122727273,5,5,0.1613,37.68,233.6019839,5.453618744,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
125,1,TG,13,5,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.5262,1,1,147,4.990432587,15.6,3.075,27.3,0.928571429,1.318181818,2,0.0175,-0.102,0.057272727,4,7,0.2398,48.9,203.9199333,5.317727433,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
126,1,FF,12,19,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.5173,0,1,151,5.017279837,9.6,,10.1,0.057142857,0.572727273,2.27,0.0975,0.2,0.162727273,6,16,0.1572,35.94,228.6259542,5.43208728,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
127,1,TG,15,4,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,7.8619,1,1,143,4.96284463,11.6,1.7,24.7,1.728571429,1.190909091,3.03,0.1875,0.064,0.154545455,4,4,0.3047,58.42,191.7295701,5.25608589,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
128,1,MS,7,9,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,4.3401,0,1,151,5.017279837,7.3,,19.2,1.671428571,1.518181818,2.37,0.085,0.014,0.089090909,6,6,0.3085,69.39,224.9270665,5.415776201,0,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
129,1,JC,5,7,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,2.9371,0,0,,,,,,,,,,,,,,,,,,0,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
130,1,TG,2,17,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.9373,1,1,147,4.990432587,8.5,1.75,13,0.642857143,0.545454545,2.15,0.105,0.088,0.104545455,6,6,0.1435,36.77,256.2369338,5.546102539,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
131,1,MS,12,5,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,3.383,0,1,137,4.919980926,13.8,2.425,23.7,1.242857143,1,2.42,0.1575,0.054,0.110909091,5,5,0.216,56.61,262.0833333,5.568662519,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
132,1,SC,1,4,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.4887,0,1,149,5.003946306,12.7,2.8,21.2,1.214285714,1.227272727,2.41,0.1925,0.06,0.119090909,5,5,0.1282,33.06,257.8783151,5.552487827,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
133,1,MS,9,2,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,3.5389,0,1,151,5.017279837,7.2,,7.7,0.028571429,0.390909091,2.05,0.145,0.036,0.089090909,7,7,0.0632,14.96,236.7088608,5.46683095,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
134,1,GL,11,3,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.0709,0,1,155,5.043425117,11.25,,11.5,0.028571429,0.863636364,2.12,0.1475,0.036,0.11,5,5,0.1617,39.62,245.021645,5.501346554,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
135,1,BS,11,11,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,3.1632,1,1,143,4.96284463,12.3,2.95,17.4,0.728571429,1.445454545,2.08,0.1425,0.046,0.102727273,6,6,0.1132,27.11,239.4876325,5.478501777,1,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
136,1,FF,12,3,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.1974,0,1,155,5.043425117,10.36,,10.4,0.014285714,0.763636364,2.13,0.16,-0.036,0.072727273,5,5,0.1518,36.24,238.7351779,5.475354895,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
137,1,BS,8,5,Non Coastal,Inland,82.07634,51,46.2071725,-92.819646,2.567,0,0,,,,,,,,,,,,,,,,,,0,4.672093868,27.81402397,1194.266479,26.83200073,-19.47550011,764,109,17,51.18334961,313,70,3b
138,1,TG,7,48,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.5724,1,1,143,4.96284463,10.7,1.125,17.9,0.871428571,0.654545455,2.65,0.175,0.01,0.099090909,4,4,0.155,37.65,242.9032258,5.492663116,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
139,1,GL,7,4,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,2.6187,0,1,143,4.96284463,7.1,0.825,6.8,,-0.018181818,1.96,0.165,-0.042,0.048181818,6,6,0.1142,29.59,259.1068301,5.557240448,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
140,1,MS,5,5,Coastal,Coastal,14.0495382,8.73,46.6952234,-92.231578,5.412,0,1,155,5.043425117,12.5,,23.1,1.428571429,1.809090909,3.83,0.49,-0.082,0.088181818,5,5,0.1725,47.02,272.5797101,5.607931086,1,4.152458191,25.63767052,1172.005493,25.53425026,-18.87874985,775,106,19,50.02258682,311,72,4b
141,1,FF,7,13,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.1372,0,1,155,5.043425117,12.2,,11.8,,0.890909091,2.28,0.18,-0.02,0.093636364,4,4,0.1725,33.7,195.3623188,5.27485588,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
142,1,FF,9,19,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,5.4353,0,1,147,4.990432587,10.9,1.85,20.9,1.371428571,0.954545455,2.83,0.1425,0.052,0.087272727,4,4,0.2091,43.69,208.9430894,5.342061916,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
143,1,NJ,12,3,Non Coastal,Inland,43.45218,27,46.4077174,-92.371857,3.6987,0,1,147,4.990432587,6.7,1.3,8,,0.1,1.65,0.065,0,0.036363636,5,5,0.0325,12.62,388.3076923,5.961798047,1,4.456427097,27.64040565,1171.587646,26.26950073,-19.14175034,778,108,18,50.09030151,312,72,4b
144,1,TG,2,5,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.5003,1,1,143,4.96284463,12.1,1.475,17.5,0.757142857,0.5,2.55,0.1175,0.006,0.067272727,4,4,0.3188,74.5,233.6888331,5.453990457,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
145,1,FF,10,7,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.0788,0,1,147,4.990432587,15.9,3.35,28.6,1.814285714,1.672727273,2.69,0.215,0.72,0.165454545,5,5,0.2044,46.98,229.8434442,5.4373984,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
146,1,TG,7,36,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.9749,1,1,151,5.017279837,10.7,,21.1,1.485714286,1.654545455,2.37,0.1975,0.148,0.165454545,6,6,0.2305,57.27,248.4598698,5.515281343,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
147,1,GL,5,7,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.2632,0,1,147,4.990432587,16.6,3.25,16.7,0,0.3,2.29,0.0675,-0.008,0.099090909,5,5,0.1934,37.44,193.5884178,5.265734348,1,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
148,1,FF,13,15,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,3.1382,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
149,1,JC,1,1,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,2.3898,0,1,155,5.043425117,3.2,,5.8,0.028571429,,0.95,,0.042,,,4,0.0252,9.38,372.2222222,5.919491047,1,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
150,1,JC,1,13,Coastal,Coastal,16.89807,10.5,46.642718,-92.322142,2.7031,0,0,,,,,,,,,,,,,,,,,,0,4.6875,26.33461952,1158.328247,25.8864994,-18.48475075,766,107,18,49.84061813,305,71,4a
151,1,TG,11,11,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.5956,0,1,147,4.990432587,6.7,0.85,19,0.328571429,0.554545455,2.7,0.175,0.092,0.119090909,5,5,0.0892,18.43,206.6143498,5.330854011,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
152,1,SC,10,18,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,3.6504,0,0,,,,,,,,,,,,,,,,,,0,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
153,1,FF,1,37,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.4219,0,0,,,,,,,,,,,,,,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
154,1,TG,14,36,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.8799,1,1,147,4.990432587,11.2,1.8,23.5,1.414285714,1.345454545,2.38,0.185,0.118,0.138181818,5,7,0.1288,33.58,260.7142857,5.563425117,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
155,1,SC,9,38,Non Coastal,Inland,76.282716,47.4,46.10411,-92.478812,5.976,0,1,149,5.003946306,5.7,1.175,20.2,0.642857143,1.354545455,2.45,0.22,0.072,0.139090909,5,5,0.1803,39.94,221.5196894,5.400511477,1,5.027978897,27.62866592,1176.161377,26.52449989,-18.87400055,773,107,20,48.59677124,309,77,3b
156,1,TG,15,20,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.6765,1,1,149,5.003946306,0.8,,11.7,0.128571429,0.3,2.39,0.135,0.008,0.068181818,5,5,0.2168,43.78,201.9372694,5.307957102,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
157,1,TG,13,29,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,6.497,0,0,,,,,,,,,,,,,,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
158,1,TG,1,29,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.1034,1,1,143,4.96284463,13.3,1.575,21,,1.127272727,2.65,0.1825,-0.118,0.041818182,3,8,,,,,0,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
159,1,TG,3,10,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,4.3907,1,1,143,4.96284463,11.4,1.7,22,1.4,0.990909091,2.23,0.1225,0,0.07,6,6,0.1931,38.25,198.0838944,5.28869065,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
160,1,TG,10,31,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.8961,1,1,143,4.96284463,8,0.875,8,0.028571429,0.027272727,2.39,0.19,-0.016,0.071818182,5,5,0.1462,27.38,187.2777018,5.232592552,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
161,1,FF,1,33,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.1748,0,1,149,5.003946306,14.1,2.65,13.3,,0.181818182,2.29,-0.035,-0.122,-0.005454545,5,5,,,,,0,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
162,1,GL,9,4,Non Coastal,Interior,99.296278,61.7,46.1243969,-92.997152,4.7942,0,0,,,,,,,,,,,,,,,,,,0,4.91877079,27.29777527,1205.415771,27.00625038,-19.66024971,767,108,18,50.07316208,311,71,3b
163,1,TG,2,1,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,3.6612,1,1,147,4.990432587,10.2,1.75,23.1,1.128571429,1.245454545,2.73,0.26,0.048,0.125454545,5,5,0.2019,42.14,208.7171867,5.340980162,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
164,1,TG,6,8,Coastal,Coastal,4.2808444,2.66,47.3368634,-91.270446,5.2757,1,1,155,5.043425117,7,,11.2,0.557142857,,1.7,,0.124,,4,4,0.0906,23.62,260.7064018,5.563394877,1,3.205968618,27.50703049,1136.72937,24.32374954,-19.65175056,759,100,19,45.45040131,291,81,4b
165,1,FF,7,9,Non Coastal,Inland,58.901844,36.6,46.247724,-92.3913,4.3184,0,1,151,5.017279837,10.6,,23.8,1.814285714,1.572727273,2.08,0.11,0.096,0.144545455,4,4,0.1673,40.41,241.5421399,5.48704395,1,4.502624989,28.00518799,1169.764404,26.1704998,-19.28700066,779,108,19,49.211586,311,75,3b
